0.000000000000000000e+00
8.928571428571428076e-03
2.857142857142856984e-01
3.035714285714285476e-01
3.392857142857143016e-01
3.392857142857143016e-01
4.375000000000000000e-01
4.553571428571428492e-01
8.125000000000000000e-01
8.125000000000000000e-01
8.482142857142856984e-01
8.482142857142856984e-01
8.928571428571429047e-01
8.928571428571429047e-01
9.107142857142856984e-01
9.107142857142856984e-01
9.196428571428570953e-01
9.196428571428570953e-01
9.464285714285713969e-01
9.464285714285713969e-01
9.553571428571429047e-01
9.553571428571429047e-01
9.642857142857143016e-01
9.642857142857143016e-01
9.821428571428570953e-01
9.821428571428570953e-01
9.910714285714286031e-01
9.910714285714286031e-01
1.000000000000000000e+00
1.000000000000000000e+00
